"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Psmd2",7801.98771028484,0.0970424400805661,0.0338404713608624,0.00275016392023191,0.023582139208188
"Prim2",299.996521181881,-0.228926151450312,0.0953983881734223,0.00275855560288882,0.0236273553436866
"Sorbs2",1689.64968807632,-0.162112806504816,0.0612536917815772,0.0027582941722116,0.0236273553436866
"Chadl",269.703832009929,-0.249236911353844,0.106740958126522,0.0027615565769753,0.0236422929705637
"1500015L24Rik",9.51793009193496,-0.13111860368534,0.254526075744743,0.00277473326310025,0.0236827448743095
"1700001O22Rik",43.3102987174441,0.55451984324781,0.315958273898798,0.0027750954172459,0.0236827448743095
"Ada",18.8917611610758,0.978639908125144,0.64000253097939,0.00277237395041106,0.0236827448743095
"Asgr1",310.701091629959,-0.306988905531356,0.141980103847339,0.00277382292133425,0.0236827448743095
"Ccl24",7.79720786061083,1.25641393957652,0.813542013546467,0.00276976866142464,0.0236827448743095
"Itih5",2224.02772112631,0.230140284866311,0.0958719953976681,0.00276892410322816,0.0236827448743095
"Slc6a2",11.4106475799257,-0.117045958146428,0.219925109531805,0.00277017118367169,0.0236827448743095
"Tnfsf10",97.5125508901552,-0.445535253160242,0.236805278362413,0.00277728030647511,0.0236906418523766
"Ahi1",4718.6817406571,0.120269802550372,0.0430474484157174,0.00278611037104999,0.0237524230989675
"Dld",5087.37675733607,0.137373637186812,0.0502316492405721,0.00278954383915096,0.0237524230989675
"Nr4a3",1259.77288554039,0.817682955208426,0.521945366065981,0.00278957427963311,0.0237524230989675
"Stat3",1861.49476247514,0.13013398779413,0.0471590850435105,0.00278880266064914,0.0237524230989675
"Wsb2",4920.66167526012,0.130218066607163,0.0472635816986244,0.00279266419480148,0.0237679732307788
"Coasy",805.766388745297,-0.197820682098573,0.0788959569625628,0.00279935630962399,0.0238033873543027
"Mrps23",1208.7364075204,0.149060564159829,0.0553956167636568,0.00279932976607134,0.0238033873543027
"Pcdha12",354.549028260289,-0.258301928789382,0.112325705639093,0.0028060587835051,0.0238495976768854
"Rcan3",3756.12249640209,-0.178304803790546,0.0691638277616082,0.00281006394805354,0.0238728513093672
"Tmem51os1",24.8350721986494,-0.656243381542636,0.392315140225268,0.00281262564469872,0.0238838265242159
"Nob1",1247.25799461295,0.145059553395701,0.0536618247810739,0.00281800406537897,0.0239186996686431
"Ndufc2",2971.00441030749,0.125796402516038,0.0454538595912706,0.00282401321325905,0.0239588924349073
"Gm38160",8.15054132502023,-0.099186126702158,0.18728365808214,0.00282531317131177,0.0239591142647444
"Arhgef40",1316.33684712723,0.234961165275419,0.0986892807456265,0.00283254685523578,0.0240096321767147
"Apln",498.453717683129,-0.224605915708664,0.0933525507467314,0.0028404916156996,0.0240581761946193
"Slc26a11",408.512271084156,-0.22918792362407,0.0957340185787673,0.00284083201277311,0.0240581761946193
"Fam205c",41.7179726064519,0.717049927065746,0.444226282431477,0.00284421915834246,0.0240760207692455
"Scn1b",10806.0361511406,0.244833841335493,0.104512776149874,0.00284894372065331,0.0241051652909438
"Tst",1085.1724335355,-0.280772605978619,0.126209678670148,0.00285042212684838,0.0241068299387999
"Hepacam2",8.48377128409795,-0.103305910931341,0.193822369750117,0.00285385739888189,0.0241250354227278
"Cnot6l",1637.3186522461,0.186532126721338,0.0733244466076482,0.00286353571730818,0.0241887048773206
"Frmd6",1411.50513468662,0.257947278073226,0.11240987483546,0.00286396117612807,0.0241887048773206
"Rhot1",3103.80562285211,0.124633433402371,0.0449990294700906,0.00286543651009547,0.0241903031052001
"Limk2",5193.65260508082,-0.154170061722585,0.0580186192389564,0.00286893445038781,0.024208967284587
"Gsto2",28.0718679554998,-0.554723785360474,0.317078749169519,0.00287256246504165,0.024228711840793
"Ifi27l2a",36.760442934538,-0.550202089600091,0.316522939649954,0.00287389532955398,0.0242290888631021
"Nsun6",227.182769459469,-0.316135265456602,0.148816208893614,0.00287566042624501,0.0242331079557537
"Lsp1",93.5727463229721,0.356797214629294,0.176111402202006,0.00289480364910555,0.0243835028374502
"Map1lc3a",2470.16722240458,0.198808104322111,0.0793418414002922,0.00289896994024454,0.0244076658934913
"Adpgk",677.582121877649,0.215527805504668,0.0886044733468613,0.00290546392853221,0.0244295355528665
"Cfap69",491.702308147835,-0.235085079342318,0.0997067358956027,0.00290421010962015,0.0244295355528665
"Hjurp",4315.0872683355,-0.115208795487726,0.0412604141437234,0.00290328623852636,0.0244295355528665
"Tspyl1",5358.69942260559,0.127131732280961,0.0460682864091856,0.00290811148610084,0.024440870840961
"Ctdnep1",1374.68546682502,0.199941634998345,0.0801834933734905,0.00291619438628449,0.0244978562803148
"Gm42853",196.708609552537,0.388367971951219,0.198645943671843,0.00292555817366008,0.024565546289452
"Enox2",434.67708990036,-0.191649274908236,0.0761932022345541,0.00294503774477687,0.0247070539435808
"Galc",1038.51260125077,-0.170541898167436,0.0658044174350624,0.00294489204100271,0.0247070539435808
"Cbln3",47249.3842720375,-0.166498758558952,0.0642093591983615,0.00294978313800229,0.024735831940564
"Elovl4",1660.73920998456,0.166088838713118,0.0636037962484689,0.00295884613161004,0.0248007740149079
"Smc4",622.48285943723,0.201807984568993,0.0816276377275431,0.00296464391841893,0.0248383017646065
"Adhfe1",314.098793475764,0.241950501067418,0.103654525972935,0.00296874408274683,0.0248615794534217
"Casp6",117.947994735465,-0.332059454617377,0.160196778380378,0.00297148465829804,0.0248734556911116
"Phospho1",727.048036814662,0.247297138287431,0.10697723145703,0.00297992732912694,0.0249330307533579
"Tuba4a",13214.2942668639,0.160633450946803,0.0611402432300097,0.00298589991756249,0.024971894864132
"Ctnna1",3317.58316939057,-0.128739039124518,0.0469898713330947,0.00298965501684051,0.0249810845010009
"Notch4",191.678251290384,0.290778541796471,0.133535688996171,0.00298962017460676,0.0249810845010009
"Auh",2556.52679811946,0.127516709754737,0.0463950355182304,0.00299412728540663,0.0250073446319775
"Dnajc2",735.591635940901,0.191656461211579,0.0764333278547795,0.00300136244318613,0.0250566472232081
"Rps25",4703.4844313476,0.160131748523899,0.0609845663545436,0.00301008406365943,0.0251183101833941
"Angptl4",118.89627044781,0.547270612680759,0.320606828402013,0.00301266368762135,0.0251286879381241
"Crip1",177.252282874067,0.312353747270282,0.147668840444511,0.00301835211277352,0.0251598686976565
"Synpo",405.09591620434,0.255857244666735,0.112287627744476,0.00301907723167689,0.0251598686976565
"Cdk13",2447.22465705827,0.154566576133911,0.0583756065566703,0.00303846488019121,0.0253102240617877
"Ntrk3",13168.1928756789,0.193303264185633,0.0775113231026986,0.00304928230562671,0.0253890884845209
"2500004C02Rik",156.721916340487,-0.34228177261265,0.168486727884983,0.00305821232098623,0.0254296708865738
"Dusp19",289.99656394064,-0.252340275509141,0.110569756197681,0.00305700532707824,0.0254296708865738
"Srfbp1",835.82836839613,0.16897551688033,0.0653519958562975,0.00305781417314559,0.0254296708865738
"Eif5a",6775.74744850036,0.166844504159328,0.0643615283311387,0.0030730020081022,0.0255305154131369
"Ergic1",3613.27216549614,0.185405400060016,0.0735325345182291,0.00307305475545441,0.0255305154131369
"Itga5",105.125550235875,0.439886994529375,0.24032642597398,0.00309102773497827,0.0256684947758085
"Gm48764",27.2040914618933,-0.584367268511363,0.349424275414189,0.00310116722968267,0.0257413302838046
"Aqp9",91.5656853099807,-0.355123547359929,0.177828530711677,0.00310332864315637,0.0257479084469026
"Gid4",2620.03993789081,-0.128505860797748,0.0471304598207747,0.00311121992822282,0.0257933183679651
"Th",513.692995824113,0.587619583234313,0.359142385571571,0.00311154444026332,0.0257933183679651
"Cmtm6",740.340741915516,-0.176911498348747,0.0694866844432472,0.0031187662221753,0.0258417946576631
"Mndal",112.640536482205,-0.384536210528638,0.199724540792737,0.00313114632275175,0.0259329507638211
"Adgrg1",1313.23513316495,0.197491655406425,0.0798391191892748,0.00313651061668348,0.0259609078234463
"Btbd6",1115.20414920304,0.174638727038691,0.0683531544858481,0.00313768426670975,0.0259609078234463
"Stk10",1031.61377624092,0.218045342701982,0.0911353734598238,0.003138662575922,0.0259609078234463
"4930522L14Rik",115.943174990671,-0.336360088534445,0.165531363490633,0.00314126317354574,0.0259709973763613
"6330537M06Rik",74.2406861988209,-0.405214701086771,0.213695479887164,0.0031552755371412,0.0259973697529588
"Dio3os",6.59660804684003,-0.0727535954505068,0.154372329763754,0.00315222351291428,0.0259973697529588
"H2-DMa",103.184436104141,-0.322171689247328,0.155862340941999,0.00315801826825531,0.0259973697529588
"Hmgb2",273.972874921713,-0.291433105209823,0.135730270505714,0.00315405460142073,0.0259973697529588
"Ldlrap1",968.205563586132,-0.243484659868111,0.105941954509379,0.00315770608090324,0.0259973697529588
"Neo1",3625.12505797495,-0.100381670627836,0.0353728361232715,0.00314921880782991,0.0259973697529588
"Pebp1",14497.0022165254,0.123763282319731,0.0451298687084341,0.00315827475599505,0.0259973697529588
"Rabl2",1257.00242493342,-0.176236353960816,0.0692500305314555,0.00314801976316847,0.0259973697529588
"Tamalin",104.181835505329,0.403338777136224,0.21347546547876,0.00315252808548663,0.0259973697529588
"Tesk2",432.138914182757,-0.208040228333535,0.0857093159381876,0.00314693772845906,0.0259973697529588
"Lsmem1",80.5615035180191,-0.396762776833725,0.208952009402788,0.00316326442520914,0.026023916476603
"Rtf1",2860.89935059585,0.117592524290091,0.0426054754394731,0.003164266945717,0.026023916476603
"Slc2a1",2809.44327307916,0.295924348111563,0.138501265816013,0.00316873084200282,0.0260492388143492
"Tdp1",515.716547875416,-0.18619392946208,0.0742754626727619,0.00317171878785384,0.0260624109570742
"Cops3",2294.48731483328,0.141245650205072,0.052808335736066,0.00317553119677684,0.0260823433537885
"Gm10591",47.0253376704523,-0.00509799756556708,0.121803175924352,0.00318242130065578,0.0261169030909359
"Itpr2",815.134255869013,0.163030462607938,0.062849503018838,0.00318251591708358,0.0261169030909359
"Polr2a",4017.74869540056,0.170313989306967,0.0664486414261323,0.00318557266827514,0.0261305871424279
"Nfkbia",933.228801983055,0.322442641515804,0.156538564406687,0.00319165035617885,0.0261690285742668
"Gap43",4611.53892940979,-0.127535174490513,0.0469173015236546,0.00319743284208966,0.0262050171358886
"Ccdc187",251.19708212179,-0.338449343891813,0.170629155245334,0.00320589551399142,0.0262629306283383
"Slc40a1",262.582245292244,-0.305797016311613,0.145660284306447,0.00321791082413242,0.026349884497652
"Tsr1",964.062260179034,0.209976917784965,0.0870271641068242,0.00321957504520117,0.026352039610613
"Ddx18",1031.30924573192,0.174914997556936,0.0687782352348813,0.00322806210449517,0.026410013102849
"Gm29508",25.123402841586,-0.606453882242075,0.374337899841638,0.0032335168057255,0.0264348278065118
"Ppp2r5a",2090.00117663988,0.186306108897518,0.0745690584687415,0.00323390604406314,0.0264348278065118
"Ube2d2a",3988.42582343746,0.132351350835861,0.0489832764075118,0.00324424102509059,0.0265077886363723
"Sash1",2971.35246859665,0.131192078572898,0.048515610837548,0.00325140836223333,0.0265548154082704
"Mycbpap",274.811458671969,-0.349438959912284,0.176687655250905,0.00325815184213632,0.0265983411452873
"Gapdh",66637.916406028,0.122631707942165,0.0450385582140171,0.00326224927454531,0.0266086932371738
"Mdh1",27166.0036955249,0.124331829511234,0.0456463238499247,0.00326151384930166,0.0266086932371738
"Vwc2",67.2200136162521,-0.39184283384857,0.206975786142464,0.00327050365655748,0.0266644574235759
"Saxo2",128.477117113295,-0.31086863848248,0.149442216369978,0.00327263467298272,0.0266702710416516
"Cul1",5247.27669320301,0.134312553030313,0.0499375132743911,0.00328617858375768,0.026769048498007
"Gm10827",79.2469109862282,-0.377058987474705,0.198846537614025,0.00330379303526287,0.0268847183185479
"Nkain2",340.69568109128,-0.267922376371554,0.121770921099399,0.00330466631678891,0.0268847183185479
"Tdrd5",38.4246326906239,-0.474308144709035,0.270826893453264,0.00330358508199635,0.0268847183185479
"Cul3",4929.00778945108,0.158045275759195,0.0564597824059512,0.0033187313852172,0.0269780899403765
"Sirt2",4781.35579742706,-0.144160953765127,0.054226465091562,0.00331901218151052,0.0269780899403765
"A330040F15Rik",29.879865664925,-0.54732814032631,0.331284145052467,0.00332079056157494,0.0269808853877594
"Prpf3",1537.7610158115,0.13635555120788,0.0509110216149777,0.00332375444628186,0.0269933062953867
"Atp7b",155.932539806917,-0.2787623751289,0.128893326269817,0.00332647743945619,0.0270037609662199
"Socs7",6550.75129636838,0.15665323248879,0.0601263659403151,0.0033285586380976,0.0270089988886876
"Fibin",158.696776409966,0.373733318457799,0.194832546516968,0.00333401207454806,0.0270415839198682
"Glrx2",2054.55118248341,-0.147458470070244,0.0559562556105526,0.00333673064432656,0.0270463202386655
"Gm36529",21.0705204422602,-0.711378330791142,0.474469881342407,0.00333771827129514,0.0270463202386655
"Peli2",1241.07476751639,-0.177392344385162,0.0704092693718108,0.0033403478076676,0.0270463202386655
"Rnase1",6.56269609257923,-0.0920213697490582,0.176529231568534,0.00334012514108466,0.0270463202386655
"Pgbd1",114.463222665269,-0.347483284666392,0.176131852620788,0.00335283693473268,0.0271303724267539
"Zcwpw1",220.718650769431,-0.324432943621983,0.15997776865025,0.00335361347717597,0.0271303724267539
"Fgfr2",2846.30287084132,-0.175748073626978,0.0697545261288032,0.00336037456280335,0.0271733814066072
"Ppl",166.793801747442,0.35800519239642,0.183880223594312,0.00336462084608355,0.027184344284358
"Ppm1b",6049.27968469338,0.112437066975021,0.0407383165052162,0.00336320160796352,0.027184344284358
"Erbb4",914.769992224893,-0.233315654933716,0.101254983124226,0.00337290151454719,0.027239546838608
"Trim8",1529.8600020589,0.241518017324905,0.105330822550897,0.00337642503153054,0.0272562997502394
"Mcmbp",1339.12577322236,0.14404680632073,0.054461629071322,0.0033813060577313,0.0272839921234955
"Tspan5",4892.06817404591,0.107905001915168,0.0388831189088141,0.00338633361595498,0.0273128426168513
"Atad3a",1831.62302948472,0.144875243832412,0.0547387428246838,0.00338900303781684,0.0273226567245164
"Mrpl19",1147.45411126633,0.159487982386719,0.061712119930991,0.00339076843430254,0.0273251771554398
"Fcgr2b",107.062610561994,0.450197847764124,0.255444731235798,0.00339790434301023,0.0273709562259869
"Tspo",184.805437951299,0.313051469574266,0.152516866814575,0.00340418898101743,0.0274098418424473
"Slc26a6",570.224550080416,0.208574909104226,0.0871144342655694,0.00341001250672311,0.0274449829862879
"Gclm",2329.65164153893,-0.161232260169468,0.0627156373270267,0.00343019547575867,0.0275956145010884
"Klf12",685.689611389734,-0.173542984710491,0.0687852333732831,0.0034383721079702,0.0276377525550476
"Ncl",10052.9133450991,0.144513804771434,0.0548062997064868,0.00343823147471888,0.0276377525550476
"Asap1",1948.97633334661,0.128274586427818,0.0476364338893873,0.0034464358138811,0.0276907352512984
"Cntn1",10481.3710743364,-0.0961833052903555,0.0351971470808484,0.00345031895659188,0.0277100978883589
"B3galt2",530.105904591332,0.277749782706093,0.129131132063399,0.00345676495418465,0.0277390531989602
"Ryk",1269.20577134999,0.173835813041312,0.0689142503799157,0.0034568738741221,0.0277390531989602
"Gng2",1964.08668738118,-0.186853018967446,0.0756695582789435,0.00346266931122554,0.0277737087739195
"Fam168a",10911.0810831573,-0.098722713604906,0.0350633596325894,0.00347212259754632,0.0278258005697694
"Tor1aip1",2230.06015806668,0.118588709671009,0.0435115603467845,0.00347153391888021,0.0278258005697694
"Arhgap11a",126.252791864311,-0.286754304751827,0.13617484783908,0.00348265334499331,0.0278864311477136
"Scn3b",143.030282701486,-0.318108606572508,0.156971822922505,0.00348253579648242,0.0278864311477136
"Emd",1262.8724356841,0.184382133185992,0.0743358462980849,0.00348593430095215,0.0279008247943017
"Dleu2",630.602985203913,0.264627794646035,0.120939551321199,0.00348849867784013,0.0279094732588239
"Rpl35a-ps2",39.7901696562911,0.00528911165618018,0.121813480448484,0.00349809413497915,0.0279704544039351
"Tmem98",354.786229931832,-0.3079421094471,0.150222121555041,0.00349909507217073,0.0279704544039351
"Naa15",2494.18150198519,0.151810008538358,0.0582156195474018,0.00350154676559382,0.0279781619006177
"Ccn3",520.232829838112,0.489507688043774,0.292272131955394,0.0035160698391692,0.0280650831182719
"Chka",4257.56388383927,0.195751277178262,0.0804995208059534,0.00351690153170115,0.0280650831182719
"Map7d2",5837.36938620313,0.132594813265187,0.0495585370083658,0.0035147804250883,0.0280650831182719
"Muc3a",481.545544026409,-0.509730276798627,0.311747190789499,0.00351997569866845,0.0280777026786492
"Nab1",1820.0778643422,0.229518913400852,0.0993595725641177,0.00352201480483354,0.028082058696106
"Creb1",2565.07366723461,0.16253640614234,0.0635523551487879,0.003534881043779,0.0281607698231424
"Mrpl23-ps1",49.5561654818396,-0.726048838196426,0.513837075707137,0.00353458773239295,0.0281607698231424
"Neu1",2442.6683231901,0.128512473753122,0.0478816608328827,0.00353653621951387,0.02816202783778
"Hnrnpll",2326.6757861015,0.131563063750573,0.0492190466645515,0.00354453454567805,0.0282137749765799
"Kctd7",548.210258990617,-0.196429658516249,0.0811054810753785,0.00355527565144292,0.0282873010693697
"Lims2",240.812442366056,-0.285359055415474,0.13523309716443,0.00355806111331576,0.0282974932263662
"Asphd1",480.410656824449,0.221883749012539,0.0953323221213947,0.00356431779618475,0.0283238324998738
"Rnase4",321.364998048944,0.256994440886469,0.116622005696971,0.00356438468431077,0.0283238324998738
"Slc44a1",3156.07707143552,-0.150943946411937,0.0581244537646878,0.0035663148637393,0.0283272028175982
"Tapbpl",225.751516280031,-0.259007907135712,0.118089006729421,0.00357005768871412,0.0283330021379848
"Zfp655",1505.08329802727,0.172425683130651,0.0685420576981396,0.0035685835713128,0.0283330021379848
"Ssc5d",57.3914166559778,-0.399592693224662,0.219045790086313,0.00357369159094056,0.0283498798540704
"Ctdsp1",1296.35329910826,0.169678083558419,0.0671875863817594,0.00357628265690515,0.0283584740698689
"Calb2",14588.6302817807,-0.19932371306739,0.0828087569253869,0.00358112151028944,0.028384877575657
"4930553P18Rik",25.7050370282272,-0.547823425086922,0.340184905209145,0.00358928381183918,0.0284375902345759
"Lmbrd1",6843.36667808587,0.111018201627327,0.0403789858920639,0.00360470144290378,0.0285357026260847
"Trim43a",40.5625702635804,0.453950211441148,0.263011776865008,0.0036039789895849,0.0285357026260847
"Aldh3a2",2909.61802750972,-0.135551773446758,0.0511500082649029,0.00360969658373725,0.0285632238298334
"Polr2b",3511.80268945478,0.109663887593071,0.0400095173433099,0.00361828463100412,0.0286191402962811
"Gm37015",33.8812280692072,-0.586132898566681,0.379952362996747,0.00362292750838896,0.0286438182031475
"Dmac2l",450.509752145395,-0.192900203416354,0.0792054607052572,0.0036308676904764,0.0286945337773826
"Rgs3",2508.01377928204,-0.190354702811661,0.0781711247039431,0.00363291759929872,0.0286986758190716
"Kcnq2",10445.3672097116,0.198366625426323,0.0826965353257994,0.00363659176574506,0.0287049295423411
"Slc4a10",8037.66387634849,0.14013360094263,0.0532377391357059,0.00363676150244026,0.0287049295423411
"Gm47694",302.093141163633,-0.227710275439977,0.099156939100845,0.00363862670326588,0.0287076047238791
"Zdhhc8",1907.73400021025,0.182653264748947,0.0740387837140911,0.00364655793299633,0.0287581166296553
"Apobec1",64.9393062394856,-0.444525444239885,0.258757866140377,0.00366164194670092,0.028864972076906
"Apc2",4475.4545669236,-0.201744932803603,0.084449762883482,0.00366351194292872,0.0288676146353357
"Mapkapk2",1153.33036836388,0.210729905035883,0.0894405765787302,0.00367502713423105,0.0289462250283718
"Pofut2",1597.07829680992,0.19530131445111,0.0808216253156488,0.00369192015865193,0.0290671101984446
"Ifitm2",268.81888136178,0.261229662235433,0.120277656630794,0.00370332827762814,0.0291350426023732
"Inpp5f",6958.83476352979,0.163194442223386,0.0642664435619888,0.0037036464916941,0.0291350426023732
"Slc41a3",1530.65184918925,0.168417202389295,0.0669039665381843,0.00370656034658662,0.0291457748992256
"Tsacc",13.576149247246,-0.148422780776229,0.307141302960605,0.00370933068668222,0.0291553701988324
"Cgnl1",3102.06601669597,0.195785812166373,0.0812760991278626,0.0037177597845704,0.0291983643321987
"Exoc4",2454.47797487553,-0.115041954144441,0.042473975640927,0.00371945775639046,0.0291983643321987
"Hmg20a",2890.50237377906,-0.121483443227395,0.0451776163404529,0.00371901105216781,0.0291983643321987
"Zdhhc3",2557.53162563171,0.126956109224262,0.047501775101863,0.00372350808767318,0.0292179656324759
"Cenpa",47.9754003572124,-0.415019533118343,0.234045250064352,0.00373583282230666,0.02926974729869
"Ddx3x",10984.0756067848,0.146156519319331,0.0562586242365381,0.0037337938361447,0.02926974729869
"Perp",281.254762098419,0.308412218821023,0.152633112704344,0.00373350012395414,0.02926974729869
"Srr",1684.91354996385,-0.149478065154321,0.0581626973352931,0.00373633171695224,0.02926974729869
"Fzd6",370.514467634262,-0.231410959446648,0.1018984533853,0.00374070481924081,0.0292796158739494
"Mbd5",1962.28449582001,-0.151244912683409,0.0586335298406203,0.00373960249007764,0.0292796158739494
"Aldh1a1",8167.85892224807,0.126231287536856,0.0467910602628992,0.00374675121286122,0.029314743578497
"Gm37120",12.1485203366477,0.943151182822145,0.724520650844744,0.00375902785446379,0.0293985675320622
"Ubxn6",2844.67492501777,-0.113847529626802,0.0419822452870917,0.00376123017993463,0.02940356544239
"Oxa1l",1812.37626315271,0.129426173479796,0.0486350661657472,0.00376467290337243,0.0294182520313802
"2310058D17Rik",115.964945883355,-0.326740574435833,0.166499621818667,0.00377264082789157,0.0294682729783274
"Mafk",201.663415536771,0.309564457702489,0.153672440953024,0.00377562875174035,0.0294793695273907
"Gm45606",291.347961520011,-0.271764517336795,0.12755239417578,0.00378540920474649,0.0295312159817821
"Tspan18",615.383229625062,-0.254947824099744,0.116873046158038,0.00378532386946548,0.0295312159817821
"Gm1043",199.916635556075,-0.29645626160075,0.145267299132383,0.00379034658748813,0.0295574746948857
"Sema4d",2535.23924605882,-0.14196174766778,0.0544110276953389,0.00380094953950144,0.0296278739695328
"Pcdhgb2",952.166787750342,-0.186916494915424,0.0768676597273716,0.00380258196811225,0.0296283198998439
"Aldh18a1",1232.27599060379,0.178344794857127,0.0722775025689475,0.00380430649296378,0.0296294827437498
"Cwc22",1068.06104548263,0.21532722180406,0.0925329243506126,0.00380730217564548,0.0296405408202466
"Dnase1",237.247932819835,-0.255493417574632,0.117293842024291,0.00380949987022565,0.0296453798341226
"Acta1",62.2950296093561,0.434057677018316,0.252141347530228,0.00381260313901724,0.0296572590743488
"Uchl5",1214.02792866115,0.185849400989877,0.0762516205938861,0.00381635172887915,0.0296741462044183
"Naa30",1131.54716270185,0.177816784922063,0.0719981335862641,0.00382248463945382,0.0297095510675566
"Ppox",2122.8270188773,-0.16836594882768,0.0671663903809715,0.00383002259919836,0.0297558426552342
"Gm15697",7.43976810628428,-0.0750942048497205,0.15649318968953,0.00383848658257073,0.0298092874201375
"Fbxw11",7095.2925116987,0.185155490606737,0.076470092579275,0.0038432139065493,0.0298336815387065
"Smyd5",797.911964773414,0.151281349147907,0.0588474851269135,0.00384864461935126,0.0298635134675651
"Dpf1",687.624034233939,0.199949647128914,0.084048397023178,0.00385531939717803,0.0299029701202151
"9330199G10Rik",10.5862161805453,-0.0943961689644297,0.179475178394012,0.00386454389885041,0.0299621624870064
"Insig1",2089.42851694066,-0.208144487297761,0.0889677203991749,0.00386961492989999,0.0299891171060935
"Pitpnb",2517.56107055015,0.131076397253431,0.0495622517251424,0.00387171452755738,0.0299930307038001
"B4galnt4",2067.17647380968,0.184246580740155,0.0755607275586483,0.003877200461344,0.0300108080153989
"Ttc39c",1195.1702768288,0.172729187937138,0.0695525540790273,0.0038771884229347,0.0300108080153989
"Epb41l1",14967.2145629135,-0.140180205244462,0.0538504150467818,0.00388142979366752,0.0300311859272285
"C1ql1",71.6038576380718,-0.687149290716298,0.50729140232877,0.00388732933037206,0.0300644643811547
"Gcsh",1286.31380431734,-0.160334506782495,0.063392071846024,0.0038944388050001,0.0300946998698631
"Ythdf1",2309.1580960789,0.136952032104569,0.05227766976247,0.00389429900163255,0.0300946998698631
"Neto2",2790.01242036894,-0.167151042230232,0.0667996647180931,0.00391263430711852,0.0302228906294013
"Tsg101",2084.88403695779,0.124615422224107,0.0466976335102544,0.00392689225379348,0.0303205732354686
"Inka2",1062.23243586829,0.208924305986688,0.0894413145631862,0.00393043610316406,0.0303354832435014
"Nemf",4701.37267695439,0.143686741252656,0.0554345855934585,0.00393389515243623,0.0303497267933442
"4933432I09Rik",52.8925454725519,-0.45740887370619,0.276557814838468,0.00393664897178065,0.030358520094392
"Dynlt1c",696.410342676785,-0.223719027846228,0.0981987730486392,0.00394347514705418,0.0303986983774353
"Dgkz",27895.213028482,0.166175427138151,0.0661716152019646,0.00394667099023772,0.0304108704036794
"Agmo",171.543978459015,0.347918322163068,0.184692663472827,0.00396987456075762,0.0305539538684522
"Ccn1",74.9365839058994,0.440330556769472,0.262068548441174,0.00396980289287491,0.0305539538684522
"Mtmr14",596.651558103783,-0.180826800647903,0.0740661648355857,0.00397011341668867,0.0305539538684522
"Cers4",2779.41177071984,-0.150129477036854,0.0585982755180359,0.00397225533088751,0.0305579347724594
"Cnot11",1013.70211746564,0.147505246415674,0.0573300872253353,0.00398126681200381,0.0306133113504541
"Rps2",5177.90933833847,0.16490317812479,0.0657598848778813,0.00398433655090179,0.0306133113504541
"Samd15",40.3625297604786,-0.452828629659356,0.271855930292336,0.00398430026257007,0.0306133113504541
"Pja1",7606.60910927557,0.0992564641373853,0.0362052998629087,0.00399304411895496,0.0306676875595851
"Ly6g6f",18.0175181401143,-0.635461996115746,0.441514005344983,0.00399561501234883,0.0306749072519466
"Mirt1",1337.34735099718,-0.19189621747801,0.0802226556636167,0.00401779494672565,0.0308326010416005
"Nol3",430.267143604549,-0.204351910950878,0.0873529290060031,0.00404696879624334,0.0310318130321241
"Pmp22",1244.10980376506,-0.171451340577877,0.0694231218587604,0.00404716633965241,0.0310318130321241
"Tnfaip3",174.237785813845,0.338797420053265,0.178946981856562,0.00404870376845301,0.0310318130321241
"Akr1b3",1197.72161026898,-0.147202180175536,0.05735984118451,0.0040575324385069,0.0310868137009679
"Smim7",2601.95044584936,0.140028626129456,0.0540464250475409,0.00406478835952212,0.031129724859223
"Myorg",1293.72373697929,0.182176170469357,0.0750130905426714,0.00407712770995635,0.0312115161158197
"Gdi2",7088.46236098233,0.114495463649047,0.0427040422968002,0.00408844195368513,0.0312853965446963
"Rps27a",6395.13969449307,0.151188659640534,0.0592671300633792,0.00409048234626126,0.0312882807852086
"Lrrc32",111.710499283373,0.346699294658875,0.185729793869668,0.00409360123779902,0.0312994088137243
"Anln",1853.06511434198,0.242091359042555,0.110470693755257,0.00409779654954269,0.0313187546933557
"Rap1a",1553.94113473073,-0.141575513430323,0.0547956601485483,0.00411528927494355,0.0314269086367898
"Tax1bp1",6008.91479053606,0.140334212358692,0.0541715356245078,0.00411422514973959,0.0314269086367898
"Dip2c",2304.7696232256,0.133157215383195,0.051008506072994,0.00412056695996633,0.0314544415381521
"1500026H17Rik",83.6449521765622,-0.338287232422688,0.179192546220049,0.0041266131694126,0.0314622890569443
"Ctxn3",1233.411668392,-0.206062164259101,0.0890028613371635,0.00412470353388875,0.0314622890569443
"Mpzl1",1306.53535652896,-0.141610371100842,0.054879340983285,0.00412511704417695,0.0314622890569443
"Aldh6a1",2656.70583034243,0.195889536514831,0.0827596909591447,0.00414259484599878,0.0315596661705234
"Atp5b",49621.0422784493,0.117526920951237,0.0437301035737937,0.00414274101626999,0.0315596661705234
"Gcnt1",360.779107944785,0.548488019118552,0.37373778843496,0.00415131977524193,0.031612216053654
"ARVCF",1363.53091717835,0.206740524517134,0.0890360859400297,0.0041567338690792,0.0316406342952289
"Sirt5",679.431165687412,-0.203501976339082,0.0872495161371344,0.00416054379698752,0.0316568237368682
"Cubn",46.9309949746074,-0.515413662059264,0.34010013817489,0.00416820447130751,0.0317022878693178
