"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Acaa2",670.46693160726,0.0278906332238105,0.0937380390764056,0.648194307680061,0.822435565813235
"Cmc4",234.256560493172,-0.0288103857835423,0.0881141519115505,0.648232615406519,0.822435565813235
"Surf2",1162.60850359228,0.0228372947362273,0.0564262258219097,0.648231163941946,0.822435565813235
"Rabepk",794.823484492622,-0.0225881434939591,0.0561061031157662,0.64840521336046,0.822599059631518
"Galntl6",85.2811277608967,0.0266210217436034,0.101682531814751,0.648478266860785,0.822636252875464
"Stc1",11.0940314602497,0.014528750321153,0.118320211388181,0.648640069825153,0.822786017894612
"Swap70",306.599617036769,0.0275661548070496,0.079636499223958,0.648721033128789,0.82283322625392
"Pip4p1",2725.75149417677,0.0195136272271466,0.0456698437380268,0.648812035956036,0.822893161449567
"Cyfip2",20569.3637339332,0.0193775306301215,0.0521353205249487,0.649114257540113,0.823165457798813
"Micall2",91.5443779380975,0.0241866880960214,0.108678795686128,0.649106561252736,0.823165457798813
"Heca",1035.76659615817,-0.0255584244842035,0.0676865414555766,0.64929511058348,0.823172804998967
"Parp9",167.097535719694,-0.0279803011660963,0.0856108504832643,0.649280704901553,0.823172804998967
"Rbm6-ps1",8.44109170546466,0.013590955162208,0.118760829028967,0.649221452300342,0.823172804998967
"Tchh",57.5170652430149,0.0258018794001352,0.104143095524449,0.649290283521302,0.823172804998967
"Ifi207",14.6405578760913,0.0140277353709848,0.118556965242509,0.649358192879437,0.823197293918537
"Fam221a",29.7652015164564,-0.0212748308731323,0.112464765365652,0.649446508052423,0.823236019540582
"Zscan12",338.560965693846,-0.0269140395204615,0.0751786721126023,0.649476276993072,0.823236019540582
"Krcc1",654.664297980029,-0.0253585459151607,0.0668645567250675,0.649614130011344,0.823355267613434
"Cdh15",2001.37876364457,-0.0279163600192427,0.0858613054069806,0.649852438157539,0.823601813173314
"Trarg1",16.8414934472733,-0.0148914321895455,0.118002459109356,0.649935616430318,0.823651732208452
"Arhgef3",3054.0785173936,-0.0205532734520494,0.0503047765528027,0.650278743243956,0.823920032446991
"Eif3k",2512.21399585657,-0.0199628184329216,0.0489373829318192,0.6501974105869,0.823920032446991
"Nme1",2257.94466744298,-0.0203797839310143,0.0487170865108106,0.650260879098442,0.823920032446991
"Ide",3757.13351781987,0.0202429121081488,0.113792307263518,0.650415246230583,0.823981973890418
"Thoc6",330.340460492893,0.0275201962313201,0.0794963063800989,0.65039498196391,0.823981973890418
"B4galt5",1831.87844488519,0.0238051725675485,0.0564017210714624,0.650573570524651,0.824071539362796
"Pex11a",320.580589249874,0.0261368133886157,0.0705997522015296,0.650551634131291,0.824071539362796
"Batf3",6.42373955481425,-0.0104115743010173,0.119999709160152,0.650701718914751,0.824178358994447
"Plce1",1765.17181582728,-0.0224441498864379,0.0555500880745047,0.650777915384861,0.824219366404541
"Uba5",2016.0780680257,-0.0220550488165983,0.053638991560199,0.650943816091427,0.824262975418316
"Zfp58",440.391072422952,0.0278787053573539,0.0826094091753536,0.650920278822018,0.824262975418316
"Zfp9",754.912190869848,0.0226112386257156,0.0555951384414133,0.650858751288405,0.824262975418316
"Map2k5",846.80524432198,-0.0245049084054664,0.0632900769381882,0.651233313937027,0.824518538088418
"Ubiad1",425.274035689361,-0.0255185860501576,0.0682238083101477,0.651190225715644,0.824518538088418
"Osbpl6",5548.17153160574,0.0192064846411489,0.0462656299410267,0.651377583789548,0.824590185320878
"Tia1",5524.98742536789,0.0228422226274697,0.0576438344646787,0.65135034703925,0.824590185320878
"Arpc3",2259.6409042571,0.0232221840288503,0.0592150993007942,0.651526742759123,0.824723501215179
"Ccdc33",20.2474634960724,0.0174375254920403,0.116322475564928,0.65178424250964,0.824864953809662
"Gm45515",9.08480662750392,-0.012339865390381,0.119228849817872,0.651813908685896,0.824864953809662
"Nudt3",6508.32699331284,-0.0222048206501431,0.0554510552316654,0.651761404325892,0.824864953809662
"Pbrm1",2333.08951863074,0.0221390055633515,0.0541992031021371,0.651689927318313,0.824864953809662
"Gm48621",13.1190240137511,-0.0157672811783476,0.117327568799089,0.65193450391825,0.824906564695483
"Serpina9",39.8461816383703,0.0230835587650023,0.109762314024665,0.651922761759486,0.824906564695483
"Gm13456",90.0381659242458,-0.0270828850135068,0.0974722107216643,0.652005153504353,0.824940463625951
"1700109H08Rik",351.013642251792,0.0277658646123001,0.0913774223308089,0.652072932082913,0.824941726184643
"Ubqln2",4254.82527546583,0.0230653856560207,0.0587791073220226,0.65209386915377,0.824941726184643
"Gm35501",7.54951657157405,0.011407877226703,0.119639602003737,0.65218246820076,0.824942840913793
"Nptn",17600.7516462595,0.0164507251636079,0.0403495457603613,0.652138680992921,0.824942840913793
"Diaph1",1628.57260748516,0.0207441424301126,0.0505261468899516,0.65230290585087,0.82503969848356
"Acaa1b",20.666794376213,0.0160763110941813,0.117263404953126,0.652396104638854,0.825070021316153
"Rapgef4os3",239.572996432497,-0.0274912628452793,0.0948385693552445,0.652414611464466,0.825070021316153
"Cenpl",81.0636193791328,-0.0269735048697882,0.100034515566345,0.652592751313816,0.825073405892422
"Dnaaf5",285.72910114181,-0.0270717055059115,0.0783431384311243,0.652552652753402,0.825073405892422
"E230029C05Rik",76.7908496930518,-0.0245149998612832,0.106412728938426,0.652549666677919,0.825073405892422
"Gm50254",7.14953796156342,0.0122131365683002,0.119320261457614,0.652573395259585,0.825073405892422
"Gm6161",7.2547032451921,-0.00786562100200684,0.120720074484703,0.652773543896613,0.825246510764309
"Tal1",39.0841368765019,-0.0215235924332597,0.111772276694167,0.652909348626969,0.825307253919668
"Tyms",92.5673368295385,-0.0268802520686401,0.0982870414079391,0.652869905762822,0.825307253919668
"Gm10033",873.595735536369,-0.0260896000933938,0.07197028144832,0.653043639756921,0.825400238914272
"Mcm7",997.261316382712,0.0226694374522488,0.0577402916900972,0.653070676565591,0.825400238914272
"Cyth3",2589.8865419032,0.0219996614079123,0.0547780560074855,0.653372792378259,0.825504388896725
"Gli3",226.116425851283,-0.0273831277542022,0.0821343917589824,0.653416414583149,0.825504388896725
"Gm14421",185.569400559383,-0.0263235740037288,0.100748898847464,0.653205098529032,0.825504388896725
"Ift57",1334.10385141038,-0.023596334024249,0.060750485515145,0.653391783394705,0.825504388896725
"Psmf1",1200.4257526546,-0.0224034822528317,0.0584549302771114,0.653389200923181,0.825504388896725
"Vangl2",522.662751679676,-0.0269040515224847,0.0770899585061932,0.653313307077071,0.825504388896725
"Aldh2",2661.03972651073,0.0233987629415172,0.0601086934289129,0.653613095828915,0.825639234041581
"Park7",3076.16244243785,0.0188419893393715,0.0452497614547564,0.653608856727188,0.825639234041581
"Reep2",5045.6171793275,-0.0219510104761651,0.0595656958795734,0.653654837264776,0.825639234041581
"Tex264",1664.27883293804,0.0235233170285037,0.059867031741516,0.653705083873865,0.825647255075445
"Hmgcs2",422.575364230826,0.0179034986299078,0.11600875456257,0.653796551869796,0.825651896342084
"Rb1",2110.46131863028,-0.0266817185435493,0.0760103106163041,0.653758131389139,0.825651896342084
"Itga4",736.10141775908,-0.0281580160821002,0.0795245655197299,0.654110006791667,0.825992287193318
"Gm47439",6.50275254142325,-0.0101561160587629,0.120029731714408,0.654512090296468,0.826444542587692
"Stamos",8.90951418357646,0.0138180758440911,0.118514851747314,0.654599775121274,0.826499776482248
"Bpgm",2161.50734703071,-0.0200620717210985,0.0491025927279157,0.654733689676887,0.826517410754017
"Cd276",240.033107073624,-0.0271587773302416,0.0808697268576732,0.654785979627766,0.826517410754017
"Mid2",1180.43391689723,0.0233475059782293,0.0598983888770199,0.65487739765363,0.826517410754017
"Mlkl",10.3955486364512,0.0128288826489438,0.119009427114277,0.654789320739229,0.826517410754017
"Nop16",468.166305464529,-0.0256392783974042,0.0701131036965569,0.654831938637048,0.826517410754017
"Nxpe3",679.6755784346,0.0257849582054922,0.0702779169884599,0.654868735541412,0.826517410754017
"7SK.325",6.92819900401251,-0.0120089053872236,0.119317635386029,0.655209271797638,0.826834840419029
"Gm43414",14.2346645593079,-0.0148760457177841,0.117815421342914,0.655216826861908,0.826834840419029
"Gm6505",7.28358607738513,-0.00275283217586542,0.121534005563084,0.655647304760609,0.827156090632658
"Gm6545",10.9938817584689,0.0133406273691132,0.118724005706921,0.655559623964017,0.827156090632658
"Ift81",1419.86920004699,-0.0233336702099317,0.0603708734001675,0.655597851887152,0.827156090632658
"Ttc9c",1382.86498815847,-0.0206273245438104,0.0510503137068104,0.655606065021884,0.827156090632658
"Ccdc103",27.4242384690163,0.0176835009189745,0.115882607531641,0.655715555524737,0.827186712532849
"Pigf",361.012146784475,-0.0268022505459986,0.0783400185844422,0.655793071535157,0.827229017671837
"Cdh24",124.059367335927,0.0268638879000099,0.0980737099530419,0.656098667686477,0.827252718272552
"D7Ertd443e",138.274996209108,-0.0253714091074199,0.103336343662985,0.65599475116258,0.827252718272552
"Fam71e1",104.330141942673,-0.0242474979377854,0.106390784975408,0.656119732638095,0.827252718272552
"Gm45819",39.163380414374,-0.0179410014672947,0.115511822089209,0.655931412413889,0.827252718272552
"Inpp5b",2904.22237072213,-0.0183200252547898,0.0434077286928721,0.656038598247079,0.827252718272552
"Lrrc24",601.169622274339,-0.0261214049989178,0.0754862046737417,0.655953005494309,0.827252718272552
"Musk",9.1882463263006,-0.0124572722205501,0.119093366809746,0.655965671695206,0.827252718272552
"Celf1",9939.00732426359,0.0182666523233734,0.0441649635722286,0.656294020949162,0.827417001141684
"Gm12264",61.5225958019513,-0.0233187640804318,0.108246508879687,0.656376405597503,0.827447287868313
"Gm43138",15.234348304935,-0.0135399309338278,0.11853894725484,0.656406028086719,0.827447287868313
"Fsip1",14.7642103712071,0.0158990474901725,0.117172185124771,0.656619251260744,0.827605139513726
"Ndufaf1",623.828059138561,0.0239029282914217,0.0650532258108474,0.656607241199684,0.827605139513726
"Cdk10",1238.21355218963,-0.0224969456752603,0.0587521550920501,0.656762034761505,0.827618726506039
"Gm44562",45.04443258511,0.0236731842529017,0.108001331957734,0.656683430609351,0.827618726506039
"Zfp973",534.606153657642,-0.0157605992879532,0.117391947280777,0.656732756992785,0.827618726506039
"Gm43609",44.0048675353415,-0.0206190376559499,0.112554982573104,0.657101300069639,0.82787343937783
"Ndfip2",2654.16257712643,0.018545503041231,0.044905076941677,0.657184237511318,0.82787343937783
"Thsd1",160.416150252239,0.0273168625973412,0.0935107421508962,0.657147224945795,0.82787343937783
"Zfp438",221.826913797133,-0.0272136953183033,0.0846066659613449,0.657101486789458,0.82787343937783
"Zfp599",207.801700381348,0.0272612534576567,0.0895658533772342,0.657168034435381,0.82787343937783
"Gm36401",10.4744608643434,-0.0141821519226817,0.118086525625489,0.65733932167701,0.828013347269146
"Rab15",4532.95697707371,-0.0220187611091045,0.0537989875802166,0.657708768465297,0.828423238871209
"Gm16568",79.3610829143079,0.0236058707725608,0.107903212798883,0.657831505638261,0.828466875764985
"Pold2",632.580937741116,-0.0241131540786129,0.0753421516138741,0.657814099693768,0.828466875764985
"Ccnc",880.159406900209,-0.0245322990711905,0.0661828165093009,0.658285252242159,0.828596592700604
"Cdhr1",14.5259413174142,0.0143099270455046,0.118125415865606,0.658376011929266,0.828596592700604
"Cfap74",1279.66336873639,0.0263638558781279,0.0752220526663797,0.658316117198439,0.828596592700604
"E130309D02Rik",597.8497106945,0.0225505380143527,0.0755706772653234,0.658477315332535,0.828596592700604
"Frrs1",50.2534569643314,-0.0199107413927898,0.11331002281746,0.658407923050707,0.828596592700604
"Gm10603",75.177218821146,-0.0245119945959761,0.104979731586409,0.658638278124462,0.828596592700604
"Il1rl2",13.7771339008002,-0.0155343901598313,0.117240860987682,0.658683409753811,0.828596592700604
"Itga3",2335.96058235942,-0.0244943624691206,0.066103420774043,0.658478709937132,0.828596592700604
"Mapk11",1651.58129921517,0.0229654847778376,0.0588216270676776,0.658001711152743,0.828596592700604
"Mien1",1462.30254427821,-0.0220837049454172,0.0565323631028913,0.658460888672302,0.828596592700604
"Pcdhb9",416.594031263232,0.0263647503769109,0.0754497509722646,0.6581455614423,0.828596592700604
"Ppie",502.887373157592,-0.0253618893972651,0.0704419039972264,0.658675622516797,0.828596592700604
"Rab34",548.269729664159,-0.0248150373808492,0.0675446090271265,0.658292673233752,0.828596592700604
"Rbm14",1589.86851283057,0.0272507874551489,0.0900610758942381,0.658587452761993,0.828596592700604
"Syt2",14118.1406559373,-0.0159553343787492,0.03808754240146,0.658641641141962,0.828596592700604
"Tgfbi",200.179555779659,0.0264537625512649,0.0984945577986908,0.658597301730529,0.828596592700604
"Tmem68",966.652786802097,0.0229460294101986,0.067092101298221,0.658278585998783,0.828596592700604
"Tnfsf13os",14.2249064310489,0.0144644106220574,0.118023132071022,0.658728977902042,0.828598498318699
"Gm50253",197.768717290007,-0.0254398899956228,0.102104771502873,0.658820990370142,0.828658820908921
"1700113A16Rik",133.358036592912,-0.0264340321684013,0.0973711160344538,0.6588872382802,0.828665822548608
"Gm26876",23.6836691450555,-0.0162108269844005,0.116758991593793,0.658914670744696,0.828665822548608
"Gm14027",6.61379429475129,-0.0116381709741486,0.119379068027299,0.659084692446912,0.828824228136255
"Fxn",181.084337585569,0.0263381759356369,0.0847473908639433,0.6592840189639,0.82883826727997
"Gdf7",10.8503984900216,-0.0123931486336814,0.119024104648885,0.659316186668239,0.82883826727997
"Myo1h",80.2820601260081,-0.0201599465388373,0.112930284569946,0.65922643186107,0.82883826727997
"Tmem102",62.2491408498919,0.0218909674712619,0.110409620243109,0.659287408933591,0.82883826727997
"Ywhab",11746.4950615427,0.0165843818170101,0.0354245937996518,0.659189733521893,0.82883826727997
"Btf3-ps1",9.77691961792399,-0.0131807413814022,0.118627404763052,0.659436060169235,0.828892146125376
"Papolb",15.4014621613698,-0.0140742823342979,0.118131127080121,0.659456342654573,0.828892146125376
"Syngr2",267.393037190302,0.0262365996900949,0.0756094165227081,0.659491252419919,0.828892146125376
"Gm14004",10.4489551411752,-0.0134167070230329,0.118511086602302,0.659668335908546,0.828994588393969
"Gm3888",21.2879076429685,-0.00667970539880241,0.120935149122426,0.659704981608854,0.828994588393969
"Hp1bp3",9150.93916968652,0.0175161012937591,0.0416513121625299,0.659695671750374,0.828994588393969
"Armcx4",2709.95777788792,0.0200565512657433,0.0498571832478149,0.659891630831465,0.829087608387513
"Btbd2",1742.50680782513,-0.0256557667987788,0.0720882198883544,0.659982157844607,0.829087608387513
"Gm14122",10.3976507392019,-0.0111153864332071,0.119574267432928,0.660120880740677,0.829087608387513
"Gm28439",8.1764883580395,-0.00905027389879902,0.120309955565901,0.660263878251718,0.829087608387513
"Gm9493",13.6127843841908,-0.0156067919884367,0.117126181104528,0.660161687870958,0.829087608387513
"Misp3",10.9933855902279,0.0128675071795802,0.118855403142417,0.660195051055952,0.829087608387513
"Ms4a7",21.6887891727607,0.0175257741258346,0.115758253400398,0.66009612270133,0.829087608387513
"Mtmr2",1996.89360804533,0.0221849371622988,0.0562276718242194,0.66015012828458,0.829087608387513
"Patj",8180.10543426204,-0.0257394262174983,0.0744850856391332,0.660098792419827,0.829087608387513
"Phf1",2042.08376502887,0.0256065367447878,0.071930452673782,0.660257340685841,0.829087608387513
"Slc9a3",698.187621142922,-0.025585816692568,0.0707977890376234,0.659833028706856,0.829087608387513
"Gm5784",10.6404444587485,-0.0148436061413906,0.117655607479914,0.660354433900175,0.829145964434472
"Wdfy4",27.3103705180263,-0.0198401331860013,0.113232976002841,0.660674959076058,0.82949304487428
"Cd28",42.050643352891,-0.0222538690185981,0.109732882699003,0.660758853633459,0.829543003470279
"Camkmt",207.075701986614,-0.0268366030141402,0.0837766939290559,0.66080877828382,0.82955031106857
"Cyp4f13",474.366842448504,-0.0250522658051544,0.0859794736872784,0.661040900713162,0.829786325514807
"Dgke",3085.56930276003,0.0195309308656365,0.0485055935574792,0.661184750990834,0.829856131148178
"Gpi1",17435.8814220673,0.0162885370830442,0.03901404064809,0.661151279913159,0.829856131148178
"Clmp",1362.03880666011,-0.0235603787550369,0.0626833196360814,0.661383257026919,0.829969214829647
"Gm47096",16.9969371594106,-0.0145846482947379,0.117757827632801,0.661360379058567,0.829969214829647
"Pdcd5",842.420738263934,0.0226773801338459,0.0593709580946609,0.661407228511966,0.829969214829647
"Alg10b",1705.4137766822,0.0230793295598672,0.0624762618921197,0.661764227705345,0.830129350414449
"Arl6ip6",286.847115347991,0.0242576856252369,0.0795522838419709,0.661776682713689,0.830129350414449
"AW495222",21.7540990684622,-0.0160232338378518,0.116769340819523,0.661620364932961,0.830129350414449
"D330050G23Rik",40.7221206781585,-0.0207337874792783,0.111758028485066,0.661761674664894,0.830129350414449
"Nalcn",3666.61450870819,-0.0201788359062138,0.0508326153300828,0.661641889178229,0.830129350414449
"Notch2",1038.26144091811,0.0241775850478961,0.0654029383288939,0.661799649607351,0.830129350414449
"Clec4a2",10.6694073522423,-0.0120899947949435,0.119120644858173,0.661883057449133,0.830178609466574
"Ugt1a6a",32.7941516297779,0.0160847205132139,0.116831423262436,0.662007286376121,0.830279059108386
"Nrg4",135.649474570667,-0.0260622752366726,0.0979460841355889,0.662282287497413,0.830568578846436
"2700099C18Rik",11.9353854342472,0.0133629106235583,0.11854339988436,0.662593289969987,0.830847812736366
"Gm45073",10.3853528017708,-0.0134510005253273,0.118408187911659,0.662586315251117,0.830847812736366
"Crhr1",3474.48606090803,-0.0234994015534395,0.0991447212692939,0.662759797618503,0.831001202146952
"Kcnj9",6423.61334092754,0.0198658852976126,0.0499340363231186,0.663026219832097,0.83127984060938
"Gm30505",8.979171813119,0.00968449488557583,0.120101726247734,0.663156802876935,0.831388142725606
"Gm14434",145.325886515001,0.00771525795800778,0.120725026547514,0.663221569196462,0.831413922621718
"Rgs12",509.515165649697,0.0244186948944105,0.070653067941081,0.663427833122305,0.831617068523655
"Adck5",782.375559370951,0.0259221484149909,0.0670476479881113,0.663718065181148,0.831908999836985
"Gm37313",6.92348977897013,0.00913963439140221,0.120275512835748,0.663824422706319,0.831908999836985
"Gm50009",16.5022746535772,-0.0160587041161026,0.116657852406667,0.663757836232471,0.831908999836985
"Setmar",189.001022664047,0.0292555511310151,0.0927269505042028,0.663863527066915,0.831908999836985
"Slc16a13",323.959231498411,-0.0260927354673671,0.0781529465896139,0.663881869719451,0.831908999836985
"Lrrc18",12.242684595215,-0.0131708974641139,0.118496725885167,0.664035791097191,0.832046445589705
"C1ra",48.7833548198808,0.0219174232721134,0.11010563646011,0.664139691372182,0.832065773331071
"Pcdhga10",597.168572198923,-0.0270247867320328,0.0758703253836407,0.664118131259178,0.832065773331071
"Pip5k1a",1399.89885542113,0.0258643552433061,0.0659617957744638,0.664227875834551,0.832120828331695
"Ddr2",685.837698481561,0.0265988453349886,0.089286756462236,0.664313423654368,0.832172573127873
"Gm11766",39.3597187620884,-0.0199339733172078,0.112272054740847,0.664404279160378,0.832195482280465
"Gm3892",9.3725351432786,-0.002050027409796,0.121578958193475,0.664531644388559,0.832195482280465
"Gm49494",15.4507890311808,-0.0133743212916128,0.118372741731849,0.664424387758397,0.832195482280465
"Immp1l",598.770357957793,-0.0248425399852331,0.0702343921222006,0.664482675524296,0.832195482280465
"Npr2",3146.89100630772,-0.0191598803798765,0.0481426891559189,0.664552934438438,0.832195482280465
"Gpsm3",36.2329883963218,-0.0218529845812306,0.109890085723538,0.664647217502073,0.83222271878118
"Ina",7026.17997675575,0.024019114772875,0.0605982257432431,0.664663176220474,0.83222271878118
"F2rl1",6.42844807489444,0.0110251952398476,0.1195581352274,0.665017454265469,0.832582278462503
"Lpin1",1691.39400725169,-0.023343869520279,0.0593995798128961,0.665038872434507,0.832582278462503
"Tnfsf9",109.591572582438,0.0260856574471059,0.0929945537386585,0.665147077194146,0.832662321127766
"Abcf1",2981.60015263701,0.0183470884456926,0.0455998165258712,0.665194704551916,0.832663949882554
"Gm28875",35.4214448332781,-0.0206846775131688,0.111636807203277,0.665236917161207,0.832663949882554
"Cln3",659.297458056967,-0.0240843818958398,0.0640189764778124,0.665313114581459,0.832703910843936
"Dennd5b",2845.32865758187,0.0221358991954656,0.058408833803335,0.665359962826951,0.832707135591996
"Vps13a",2189.15483088664,-0.0243214770215534,0.068007785089845,0.665450437951863,0.832764955917272
"Ccdc107",1296.51084427078,0.0231697765734896,0.062078313249897,0.665565853595953,0.832853977798303
"BC064078",21.9488007194773,0.0179906799892238,0.114992557192131,0.665807735710483,0.832997008519141
"Chaf1b",11.3159537689122,0.0129211743470998,0.118666082763326,0.665829572112302,0.832997008519141
"Hck",36.9287832710973,-0.0204199826951599,0.111937524376468,0.665857303582609,0.832997008519141
"Pcdhgb6",1543.31938633342,-0.0252392469889931,0.0773019629861032,0.66577956326296,0.832997008519141
"2610316D01Rik",18.3787798833498,-0.0158298260435317,0.116704843230872,0.665930464570751,0.833010422078172
"Atp6v1b1",6.97333502927046,-0.0104915071673349,0.119714749649049,0.665971271458716,0.833010422078172
"Gm15475",12.5721406818021,0.0146836422809393,0.117619638976725,0.666122606594758,0.833010422078172
"Htr1d",7.40226072157547,-0.0112809390406707,0.119377464077881,0.666118005388294,0.833010422078172
"N4bp1",2429.83910694702,0.0204621956832753,0.0507268470361383,0.666127022965847,0.833010422078172
"Sypl",1453.88892479472,0.0176798529066979,0.0438731429599994,0.66613375290966,0.833010422078172
"Brk1",3029.14683942216,0.0187861917151826,0.0472066822488738,0.666287262305273,0.833036234824506
"Cyb5r4",1767.03395908017,0.0231986514735957,0.0625822263406263,0.66625685478039,0.833036234824506
"Fhl1",3988.39638150637,0.0188647341668576,0.048150354314243,0.66623694680739,0.833036234824506
"Cd1d1",10.3579820386365,0.0122290027606658,0.119005050499343,0.666481155512034,0.833111072558706
"Gm15704",8.45056868632405,-0.0123219627150741,0.11889139798868,0.666508042296369,0.833111072558706
"Gm28578",18.014765762304,-0.0162658539666943,0.116333547151652,0.666457825326949,0.833111072558706
"Nrm",162.977157036049,-0.0263126053818277,0.092362168992175,0.666524292618609,0.833111072558706
"Hsf2bp",6.56494581319193,0.0106907984386056,0.11968379598743,0.666572469012296,0.833115925952042
"Gm8098",27.4828261652963,0.0199560745572274,0.112672900211187,0.666770933857141,0.833308604313552
"Fam126a",401.298962877675,-0.0255045496994873,0.0752238653180222,0.666841778167708,0.833341771680049
"Gm44878",20.8831981512491,0.0152297685321361,0.11723183850913,0.666896303610989,0.833354542560397
"Gm14295",879.21260979623,0.0225965425858263,0.107071771138093,0.666957118537555,0.833365771777245
"Lat",83.645926622631,0.0254088367440988,0.100135039306565,0.666993903361935,0.833365771777245
"Cdh3",91.284394477329,0.0201961510133212,0.112260116492434,0.667208902200458,0.833564638476227
"Gm5860",9.02222068576294,-0.0131024538042043,0.118451865973251,0.667241703274926,0.833564638476227
"Rhobtb1",140.738314013897,0.0256032246877084,0.0982095910746341,0.667507460791746,0.833841258552962
"Eid2b",399.348535665326,-0.0249756613250916,0.0726270531730602,0.667596448878132,0.83389703858074
"4930431P03Rik",7.75886196047307,0.00729871003291049,0.120762067763267,0.667755479313967,0.83399707291025
"Zhx1",2836.29340029379,0.0203277480263981,0.0521870796110851,0.667765214420137,0.83399707291025
"Zbtb42",33.1466408085189,0.0208082877171385,0.111472726313467,0.667838227640652,0.834032881196004
"Tpk1",179.902316288239,-0.0263560642329426,0.0857806141383676,0.66805757043323,0.834166786982089
"Wfdc2",55.6403963822451,-0.0175183315785611,0.115091698406056,0.668078498543155,0.834166786982089
"Zbtb44",916.780872242875,-0.0207462803785497,0.0541296480528605,0.66803546077853,0.834166786982089
"Alcam",1371.13990841243,-0.024411397879079,0.0694453797365499,0.668184079704503,0.834243236320079
"Ube4bos3",69.3490757520128,-0.0249236783908417,0.101130964673872,0.668257670014152,0.834279736844298
"Cnih1",1899.67312706654,0.0204532781802143,0.0529508837254885,0.668736931840658,0.834822655537992
"Soat1",879.957184430458,-0.0214618198345321,0.0567933736382182,0.668890169527599,0.834958534553
"Dmap1",834.850741510339,0.02536400588482,0.0747844806026439,0.669044646785384,0.834985121185475
"Esm1",13.4791174575118,0.0124034068172459,0.118845739074039,0.66899916376878,0.834985121185475
"Runx2",19.1365973432778,-0.0153823092961174,0.116876566428682,0.669014095808476,0.834985121185475
"Tedc2",731.205830507384,0.0217102263425587,0.0568841538072292,0.669090184806098,0.83498655029312
"Mroh5",35.6472084501302,-0.0213094526751027,0.110178403900314,0.669287404581853,0.835177256868578
"Tbc1d23",1623.12542449742,-0.0209410127976749,0.0548314877192169,0.66951090431581,0.83540072968529
"C030037D09Rik",207.553513601679,-0.0260598029906713,0.0875689595012386,0.669909212814796,0.835620557320346
"Cfap126",94.0558193658605,-0.0239885464252483,0.104020525162663,0.66985396835158,0.835620557320346
"Daw1",23.8595067152807,-0.0186593649332715,0.113817330075031,0.669868612807744,0.835620557320346
"Ehbp1l1",507.457888143505,-0.025659301390305,0.0788797495672357,0.669820591357951,0.835620557320346
"Prr33",8.23617676741561,-0.0117638561647228,0.119076872584076,0.669799468759331,0.835620557320346
"Gm13483",8.7991257665037,-0.0117252198618725,0.119098825248607,0.669976157630566,0.83564864382449
"Gm10988",7.34257718291591,0.011410746941447,0.119297872291707,0.670066107820132,0.835705418870689
"Setd7",13821.376258551,0.0238019884427783,0.0657309902483261,0.670132790810773,0.835733169497403
"Rrp15",298.259217285335,0.0255707323710464,0.0772922818435924,0.670215757651507,0.835757206502736
"Yipf1",881.010179798086,-0.0221093804602424,0.0595428798050937,0.670240932685803,0.835757206502736
"Crlf3",868.354686685161,0.0198480017617407,0.0512010781400147,0.670460302831012,0.835975328866325
"Birc3",85.3397026446634,-0.0248703450944046,0.100217325038448,0.670782742933661,0.8362664951176
"Dctn6",1724.85792155704,-0.0206773027578147,0.0543475490186948,0.670755994257896,0.8362664951176
"Gm10177",72.9748447353367,0.0235760920762461,0.10533940511694,0.670953049467792,0.836328702852746
"Gm2464",92.4634620852574,-0.0248382820383452,0.100484956044306,0.670974846741311,0.836328702852746
"Itga9",123.2730270831,0.0259361123724356,0.093899748850729,0.671095118782335,0.836328702852746
"Sap25",82.0175339697907,0.0254786497413468,0.0978965335873434,0.671003752476535,0.836328702852746
"Stk33",15.6615523434129,-0.0148500637043741,0.117219161703406,0.671065011156243,0.836328702852746
"Uox",10.8853433770767,0.0119074985118478,0.119035384499216,0.671099426453107,0.836328702852746
"Gm38187",10.3039935371965,0.0115962148910134,0.119205821330485,0.671166667551143,0.836357085594901
"Rarg",435.90893405814,-0.0257232097977749,0.0804993245549008,0.671212873427467,0.836359253812337
"Specc1",6522.59861674189,0.0200302493338094,0.0515310687555351,0.671395525361084,0.836476017521138
"Zfp236",2273.52633022271,-0.0212467153886656,0.0593351583923481,0.671356396275643,0.836476017521138
"Lrriq3",17.3025771695936,0.0158740553723659,0.116662050470738,0.671444518128516,0.83648164932304
"Gm10109",9.75272191093165,-0.0135680709175647,0.118050347100881,0.671511895169858,0.836510181882896
"Gm8206",16.0182600397343,-0.0151665133407163,0.116965369243889,0.671575768855891,0.836534346782149
"Gm42846",68.7430379806301,0.0221571154834172,0.1096326746244,0.671712366339011,0.836603165272713
"Use1",1981.009910466,0.0200888317005462,0.0525344144600102,0.671719974583896,0.836603165272713
"Gm19178",13.1271504407119,-0.0153087973350654,0.116813727278431,0.671771842325913,0.836612367232213
"Pigyl",755.827881163875,-0.0246323106161639,0.066500345554042,0.671931063634977,0.83669985937837
"Trmt1",2355.92887655718,0.0219823087590576,0.0605582133496984,0.671919899738979,0.83669985937837
"Arl3",2900.14565649868,0.0206142102448726,0.0543821488941523,0.672190922276571,0.836912627066924
"Cfap298",666.82887077875,-0.0239518066663821,0.0685860454943608,0.672159346347333,0.836912627066924
"Dzip1l",709.597428998638,-0.0245937513874652,0.0729923590070426,0.672352720911826,0.836963218619808
